C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_019.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_019.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_019.jpg, 0, 0.1284867, 0, 0.03396699
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_120.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_120.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_120.jpg, 0, 0.430313, 0, 0.4142912
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_220.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_220.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_220.jpg, 0, 0.7332324, 0, 1.151019
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_321.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_321.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_321.jpg, 0, 1, 0, 2.200396
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_422.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_422.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_422.jpg, 0, 1, 0, 3.384601
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_523.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_523.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_523.jpg, 0, 1, 0, 4.558616
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_622.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_622.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_622.jpg, -0.2859738, 1, 0, 5.704491
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_725.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_725.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_725.jpg, -0.2052909, 1, 0, 6.839212
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_825.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_825.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_825.jpg, 0, 1, 0, 7.972363
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_47_927.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_47_927.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_47_927.jpg, 0, 1, 0, 9.098793
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_026.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_026.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_026.jpg, -0.1203075, 1, 0, 10.21185
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_127.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_127.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_127.jpg, -0.4140579, 1, 0, 11.26331
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_230.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_230.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_230.jpg, -0.339238, 1, 0, 12.38475
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_331.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_331.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_331.jpg, -0.0313516, 1, 0, 13.40426
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_434.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_434.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_434.jpg, 0, 1, 0, 14.66424
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_534.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_534.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_534.jpg, -0.195918, 1, 0, 15.6969
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_636.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_636.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_636.jpg, -0.4884931, 1, 0, 16.7277
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_735.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_735.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_735.jpg, -0.1864761, 1, 0, 17.62347
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_837.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_837.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_837.jpg, 0, 1, 0, 18.79736
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_48_938.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_48_938.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_48_938.jpg, -0.2469861, 1, 0, 19.67363
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_040.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_040.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_040.jpg, -0.544461, 1, 0, 20.6615
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_142.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_142.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_142.jpg, -0.3489379, 1, 0, 21.52246
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_245.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_245.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_245.jpg, -0.1988173, 1, 0, 22.57222
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_345.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_345.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_345.jpg, -0.4989254, 1, 0, 23.47638
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_446.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_446.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_446.jpg, -0.2257883, 1, 0, 24.44516
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_546.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_546.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_546.jpg, 0, 1, 0, 25.39452
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_650.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_650.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_650.jpg, 0, 1, 0, 26.34137
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_752.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_752.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_752.jpg, 0, 1, 0, 27.47153
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_855.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_855.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_855.jpg, 0, 1, 0, 28.40347
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_49_956.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_49_956.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_49_956.jpg, 0, 1, 0, 29.32611
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_058.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_058.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_058.jpg, 0, 0.8237032, 0, 30.15503
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_159.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_159.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_159.jpg, 0, 0.5279732, 0, 30.08167
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_261.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_261.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_261.jpg, 0, 0.2275363, 0, 30.00464
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_361.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_361.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_361.jpg, -0.08170769, 0, 0, 29.81195
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_464.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_464.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_464.jpg, -0.1439589, 0, 0, 29.46964
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_564.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_564.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_564.jpg, -0.0114222, 0, 0, 29.17221
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_666.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_666.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_666.jpg, -0.3069972, 0, 0, 28.83881
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_767.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_767.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_767.jpg, -0.08748597, 0, 0, 28.52192
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_869.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_869.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_869.jpg, 0, 0, 0, 28.22949
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_50_970.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_50_970.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_50_970.jpg, 0, 0.2110563, 0, 28.02171
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_072.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_072.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_072.jpg, -0.0844746, 0.3780423, 0, 28.21339
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_176.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_176.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_176.jpg, -0.3838611, 0.07865579, 0, 28.13193
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_276.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_276.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_276.jpg, -0.08076844, 0, 0, 27.84141
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_377.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_377.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_377.jpg, -0.2355459, 0, 0, 27.55334
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_478.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_478.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_478.jpg, 0, 0, 0, 27.27241
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_578.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_578.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_578.jpg, 0, 0, 0, 26.99611
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_679.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_679.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_679.jpg, -0.2901285, 0, 0, 26.69234
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_782.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_782.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_782.jpg, -0.3101581, 0, 0, 26.31466
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_883.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_883.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_883.jpg, -0.01325743, 0.0285417, 0, 26.05036
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_51_985.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_51_985.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_51_985.jpg, 0, 0.09731972, 0, 25.94109
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_086.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_086.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_086.jpg, 0, 0, 0, 25.7009
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_188.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_188.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_188.jpg, -0.06207509, 0, 0, 25.4416
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_291.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_291.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_291.jpg, -0.1876233, 0, 0, 25.14598
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_391.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_391.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_391.jpg, 0, 0, 0, 24.89217
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_492.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_492.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_492.jpg, 0, 0.0192618, 0, 24.64094
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_594.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_594.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_594.jpg, 0, 0, 0, 24.43236
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_696.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_696.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_696.jpg, 0, 0, 0, 24.18659
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_798.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_798.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_798.jpg, -0.113193, 0, 0, 23.9403
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_52_900.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_52_900.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_52_900.jpg, -0.1626456, 0, 0, 23.65397
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_000.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_000.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_000.jpg, 0, 0, 0, 23.41339
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_100.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_100.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_100.jpg, -0.225141, 0, 0, 23.15866
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_201.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_201.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_201.jpg, 0, 0.0327342, 0, 22.92209
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_302.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_302.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_302.jpg, 0, 0.3326721, 0, 22.91028
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_403.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_403.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_403.jpg, 0, 0.1859426, 0, 23.06139
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_505.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_505.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_505.jpg, 0, 0.1505273, 0, 22.94846
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_605.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_605.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_605.jpg, 0, 0.4542905, 0, 23.07169
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_705.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_705.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_705.jpg, -0.2291346, 0.5245259, 0, 23.49188
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_809.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_809.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_809.jpg, 0, 0.2219792, 0, 23.70701
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_53_910.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_53_910.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_53_910.jpg, 0, 0, 0, 23.55924
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_011.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_011.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_011.jpg, -0.3040098, 0, 0, 23.28447
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_113.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_113.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_113.jpg, -0.3098148, 0, 0, 22.87439
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_212.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_212.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_212.jpg, -0.009398995, 0.2314818, 0, 22.74837
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_314.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_314.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_314.jpg, 0, 0.1531914, 0, 22.83548
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_415.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_415.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_415.jpg, 0, 0.0981003, 0, 22.66628
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_518.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_518.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_518.jpg, 0, 0.3168636, 0, 22.73292
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_621.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_621.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_621.jpg, 0, 0.3056211, 0, 22.78609
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_721.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_721.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_721.jpg, 0, 0.6079553, 0, 23.10755
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_822.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_822.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_822.jpg, 0, 0.9096581, 0, 23.78694
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_54_925.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_54_925.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_54_925.jpg, 0, 1, 0, 24.73948
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_55_026.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_55_026.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_55_026.jpg, -0.140784, 0.9389173, 0, 25.69213
C:\Users\PC\Desktop\dataself\IMG\center_2024_06_06_19_13_55_126.jpg, C:\Users\PC\Desktop\dataself\IMG\left_2024_06_06_19_13_55_126.jpg, C:\Users\PC\Desktop\dataself\IMG\right_2024_06_06_19_13_55_126.jpg, -0.1587489, 0.6448606, 0, 26.34858
